Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA_50,MA_200,MA_diff,crossover,RSI,MA_20,Std_20,Signal,Stop_Loss,Position_Size,Returns,Strategy_Returns,Returns_10
2004-06-25,1140.6500244140625,1145.969970703125,1134.239990234375,1134.4300537109375,1812900000,0.0,0.0,1119.448408203125,1096.6111007690429,22.83730743408205,0,56.80084506924641,1130.9735229492187,7.9483801804342615,0,1077.7085510253905,0.03,-0.005453005365357422,-0.0,-0.0017949589912397146
2004-06-28,1134.4300537109375,1142.5999755859375,1131.719970703125,1133.3499755859375,1354600000,0.0,0.0,1119.5386083984374,1097.2232507324218,22.315357666015643,0,45.01195381075085,1131.5770202636718,7.625296301877965,0,1076.6824768066406,0.03,-0.0009520887792657806,-0.0,0.007162541428121338
2004-06-29,1133.3499755859375,1138.260009765625,1131.81005859375,1136.199951171875,1375000000,0.0,0.0,1119.5704077148437,1097.8221505737304,21.7482571411133,0,45.844847386839966,1132.3530151367188,7.237846362616691,0,1079.3899536132812,0.03,0.0025146474145940623,0.0,0.0037013289371155
2004-06-30,1136.199951171875,1144.199951171875,1133.6199951171875,1140.8399658203125,1473800000,0.0,0.0,1119.6708081054687,1098.433200378418,21.237607727050772,0,57.2319465898289,1133.3350158691405,6.972475837328437,0,1083.7979675292968,0.03,0.004083801133464071,0.0,0.0064221627882634635
2004-07-01,1140.8399658203125,1140.8399658203125,1123.06005859375,1128.93994140625,1495700000,0.0,0.0,1119.8866064453125,1099.0038500976561,20.88275634765637,0,44.8075932404268,1133.5325134277343,6.776857242879187,0,1072.4929443359374,0.03,-0.010430932269721027,-0.0,-0.0027473232522665647
2004-07-02,1128.93994140625,1129.1500244140625,1123.260009765625,1125.3800048828125,1085000000,0.0,0.0,1119.9124072265624,1099.484150390625,20.428256835937418,0,50.06932177531468,1133.9695129394531,5.848425774777664,0,1069.1110046386718,0.03,-0.003153344471985897,-0.0,-0.008493255169559677
2004-07-06,1125.3800048828125,1125.3800048828125,1113.2099609375,1116.2099609375,1283300000,0.0,0.0,1119.4380053710938,1099.935350341797,19.502655029296875,0,38.26846732529684,1133.655010986328,6.616372545237052,0,1060.399462890625,0.03,-0.008148397790546658,-0.0,-0.012465794286422804
2004-07-07,1116.2099609375,1122.3699951171875,1114.9200439453125,1118.3299560546875,1328600000,0.0,0.0,1118.9926049804687,1100.329100341797,18.66350463867184,0,38.78655950992147,1132.5505065917969,7.241853375965717,0,1062.413458251953,0.03,0.001899279876885318,0.0,-0.01417483770462924
2004-07-08,1118.3299560546875,1119.1199951171875,1108.719970703125,1109.1099853515625,1401100000,0.0,0.0,1118.4642041015625,1100.693150024414,17.771054077148392,0,34.83201206174866,1130.8970031738281,8.579328747175152,-1,1053.6544860839842,0.03,-0.008244410026940319,-0.0,-0.030549159530267378
2004-07-09,1109.1099853515625,1115.5699462890625,1109.1099853515625,1112.81005859375,1186300000,0.0,0.0,1117.9582055664061,1101.1431002807617,16.81510528564445,0,35.45518498385189,1129.9710083007812,9.48209820006408,-1,1057.1695556640625,0.03,0.003336074231641284,-0.003336074231641284,-0.024407105794446937
2004-07-12,1112.81005859375,1116.1099853515625,1106.7099609375,1114.3499755859375,1114600000,0.0,0.0,1117.7970043945313,1101.569700012207,16.22730438232429,0,39.1006808372914,1128.865008544922,9.962056912973987,0,1058.6324768066406,0.03,0.001383809375459455,-0.001383809375459455,-0.017700587232605702
2004-07-13,1114.3499755859375,1116.300048828125,1112.989990234375,1115.1400146484375,1199700000,0.0,0.0,1117.8220043945312,1102.098500061035,15.723504333496066,0,36.20616135278533,1128.3575073242187,10.402562644006872,0,1059.3830139160157,0.03,0.0007089685285670555,0.0,-0.016067376653081555
2004-07-14,1115.1400146484375,1119.5999755859375,1107.8299560546875,1111.469970703125,1462000000,0.0,0.0,1117.9054028320313,1102.6394998168946,15.2659030151367,0,24.487217711725762,1127.3305053710938,11.018659629290596,-1,1055.8964721679688,0.03,-0.003291105957191842,-0.0,-0.02176551798232651
2004-07-15,1111.469970703125,1114.6300048828125,1106.6700439453125,1106.68994140625,1408700000,0.0,0.0,1117.6894018554688,1103.1886996459962,14.500702209472593,0,23.973003871291255,1125.9869995117188,11.827558648401743,-1,1051.3554443359374,0.03,-0.0043006373747112026,0.0043006373747112026,-0.029934105954560586
2004-07-16,1106.68994140625,1112.1700439453125,1101.0699462890625,1101.3900146484375,1450300000,0.0,0.0,1117.326201171875,1103.662749633789,13.663451538086065,0,24.31591732933518,1124.4539978027344,12.935428584445397,-1,1046.3205139160157,0.03,-0.004788989724690218,0.004788989724690218,-0.024403359069301134
2004-07-19,1101.3900146484375,1105.52001953125,1096.550048828125,1100.9000244140625,1319900000,0.0,0.0,1116.9136010742188,1104.1873999023437,12.726201171875118,0,24.541062986998057,1122.747998046875,13.696179037829353,-1,1045.8550231933593,0.03,-0.00044488349073279476,0.00044488349073279476,-0.02175263498776947
2004-07-20,1100.9000244140625,1108.8800048828125,1099.0999755859375,1108.6700439453125,1445800000,0.0,0.0,1116.8072021484375,1104.6396502685548,12.167551879882694,0,29.949091452236118,1121.6664978027343,13.920608633114961,0,1053.2365417480469,0.03,0.007057879334125161,-0.007057879334125161,-0.0067549271696650814
2004-07-21,1108.6700439453125,1116.27001953125,1093.8800048828125,1093.8800048828125,1679500000,0.0,0.0,1116.7108032226563,1105.007850341797,11.702952880859357,0,20.20308893467383,1119.6399963378906,14.884539586374096,-1,1039.1860046386719,0.03,-0.013340343362997498,-0.0,-0.021862913569919096
2004-07-22,1093.8800048828125,1099.6600341796875,1084.1600341796875,1096.8399658203125,1680800000,0.0,0.0,1116.9052026367187,1105.3428002929688,11.562402343749909,0,27.025492186694578,1117.2789916992188,14.54838740966816,0,1041.9979675292968,0.03,0.002705928369005184,-0.002705928369005184,-0.011062942082665228
2004-07-23,1096.8399658203125,1096.8399658203125,1083.56005859375,1086.199951171875,1337500000,0.0,0.0,1116.7202026367188,1105.6020501708983,11.118152465820458,0,24.538587609254733,1114.5564880371094,15.031400492148284,-1,1031.8899536132812,0.03,-0.00970060809233908,-0.0,-0.023912533155480253
2004-07-26,1086.199951171875,1089.8199462890625,1078.780029296875,1084.0699462890625,1413400000,0.0,0.0,1116.4560009765626,1105.8261499023438,10.629851074218777,0,27.010011857755828,1112.0384826660156,15.728921749335743,-1,1029.8664489746093,0.03,-0.0019609694149907986,0.0019609694149907986,-0.027172818199195814
2004-07-27,1084.0699462890625,1096.6500244140625,1084.0699462890625,1094.8299560546875,1610800000,0.0,0.0,1116.4238012695312,1106.131399536133,10.292401733398265,0,35.03947777432391,1110.112481689453,15.335450280760961,0,1040.0884582519532,0.03,0.009925567812721026,-0.009925567812721026,-0.01821301211234272
2004-07-28,1094.8299560546875,1098.8399658203125,1082.1700439453125,1095.4200439453125,1554300000,0.0,0.0,1116.418203125,1106.4148498535155,10.003353271484457,0,40.2089037268816,1108.073486328125,14.364624479233978,0,1040.6490417480468,0.03,0.0005389767491852382,0.0,-0.014440270255487997
2004-07-29,1095.4200439453125,1103.510009765625,1095.4200439453125,1100.4300537109375,1530100000,0.0,0.0,1116.7448046875,1106.7266998291016,10.018104858398374,0,41.30862906750537,1106.0529907226562,12.190674015703337,0,1045.4085510253906,0.03,0.004573596944219327,0.0,-0.005656406063796138
2004-07-30,1100.4300537109375,1103.72998046875,1096.9599609375,1101.719970703125,1298200000,0.0,0.0,1116.949404296875,1107.0085498046874,9.940854492187555,0,41.101882223028724,1104.6919921875,10.958184484734605,0,1046.6339721679688,0.03,0.0011721935327353439,0.0,0.0002995814836697086
2004-08-02,1101.719970703125,1108.5999755859375,1097.3399658203125,1106.6199951171875,1276000000,0.0,0.0,1117.308203125,1107.2942498779296,10.013953247070503,0,44.32604510808772,1103.7539916992187,9.839984928644746,0,1051.288995361328,0.03,0.0044476133176885035,0.0,0.005195722205719289
2004-08-03,1106.6199951171875,1106.6199951171875,1099.260009765625,1099.68994140625,1338300000,0.0,0.0,1117.518203125,1107.558899536133,9.959303588866987,0,42.48148067352071,1102.9279907226562,9.423935225003614,0,1044.7054443359375,0.03,-0.0062623608298381095,-0.0,-0.008099887417455487
2004-08-04,1099.68994140625,1102.449951171875,1092.4000244140625,1098.6300048828125,1369200000,0.0,0.0,1117.6196020507812,1107.8016998291016,9.81790222167956,0,44.59934531570276,1101.9429931640625,8.73362615279173,0,1043.698504638672,0.03,-0.0009638503395621445,-0.0,0.004342341005226569
2004-08-05,1098.6300048828125,1098.7900390625,1079.97998046875,1080.699951171875,1397400000,0.0,0.0,1117.325400390625,1108.0085998535155,9.31680053710943,0,38.143246688016696,1100.5224914550781,9.757029432857532,0,1026.664953613281,0.03,-0.0163203750409584,-0.0,-0.014715013266649701
2004-08-06,1080.699951171875,1080.699951171875,1062.22998046875,1063.969970703125,1521000000,0.0,0.0,1116.343798828125,1108.1050494384765,8.238749389648547,0,32.15768980798333,1098.0804870605468,12.300251605461508,-1,1010.7714721679687,0.03,-0.015480689575870343,-0.0,-0.02046582716632106
2004-08-09,1063.969970703125,1069.4599609375,1063.969970703125,1065.219970703125,1086000000,0.0,0.0,1115.3493994140624,1108.200999145508,7.1484002685544965,0,27.596147430886262,1095.6239868164062,13.705659628137143,0,1011.9589721679687,0.03,0.0011748451877584554,-0.0011748451877584554,-0.01738815438105623
2004-08-10,1065.219970703125,1079.0400390625,1065.219970703125,1079.0400390625,1245600000,0.0,0.0,1114.504599609375,1108.4443994140624,6.060200195312518,0,42.27086096336242,1093.8189880371094,13.373281650371052,0,1025.088037109375,0.03,0.012973910309109993,0.0,-0.014422255168362264
2004-08-11,1079.0400390625,1079.0400390625,1065.9200439453125,1075.7900390625,1410400000,0.0,0.0,1113.6067993164063,1108.6544995117188,4.952299804687527,0,39.06953394294437,1092.0349914550782,13.274196409143443,0,1022.0005371093749,0.03,-0.0030119364271447013,-0.0,-0.017920070927415432
2004-08-12,1075.7900390625,1075.7900390625,1062.8199462890625,1063.22998046875,1405100000,0.0,0.0,1112.4473999023437,1108.826099243164,3.621300659179724,0,38.30571085517403,1089.861993408203,14.26885494147876,-1,1010.0684814453125,0.03,-0.011675195100984137,-0.0,-0.033805032057002804
2004-08-13,1063.22998046875,1067.5799560546875,1060.719970703125,1064.800048828125,1175100000,0.0,0.0,1111.2436010742188,1108.9944494628905,2.249151611328216,0,40.13320815899974,1088.0324951171874,15.037967244280749,-1,1011.5600463867187,0.03,0.001476696846605785,-0.001476696846605785,-0.033511166954192095
2004-08-16,1064.800048828125,1080.6600341796875,1064.800048828125,1079.3399658203125,1206200000,0.0,0.0,1110.4976000976562,1109.1571990966797,1.3404010009764988,0,42.36421010066,1086.9544921875,14.838452300843679,-1,1025.3729675292968,0.03,0.013655067923963315,-0.013655067923963315,-0.024651668519676595
2004-08-17,1079.3399658203125,1086.780029296875,1079.3399658203125,1081.7099609375,1267800000,0.0,0.0,1109.6817993164063,1109.3251989746093,0.3566003417970478,0,43.358166853341885,1085.6064880371093,13.960491778210752,0,1027.624462890625,0.03,0.00219578185950553,-0.00219578185950553,-0.016350045400758795
2004-08-18,1081.7099609375,1095.1700439453125,1078.9300537109375,1095.1700439453125,1282500000,0.0,0.0,1108.7767993164061,1109.5663494873047,-0.7895501708985648,-1,47.644634423648775,1085.6709899902344,14.003643498961958,0,1040.4115417480468,0.03,0.012443338319771735,0.0,-0.003149341381650239
2004-08-19,1095.1700439453125,1095.1700439453125,1086.280029296875,1091.22998046875,1249400000,0.0,0.0,1107.7577978515626,1109.7689495849609,-2.0111517333982647,0,45.41161645825102,1085.3904907226563,13.823171528346059,0,1036.6684814453124,0.03,-0.0035976727982519607,-0.0,0.009743712198243992
2004-08-20,1091.22998046875,1100.260009765625,1089.5699462890625,1098.3499755859375,1199900000,0.0,0.0,1107.0981982421874,1109.9655993652343,-2.867401123046875,0,46.451557484894444,1085.9979919433595,14.12432246717691,1,1043.4324768066406,0.03,0.006524742945688722,0.0,0.03231294663334583
2004-08-23,1098.3499755859375,1101.4000244140625,1094.72998046875,1095.6800537109375,1021900000,0.0,0.0,1106.2823999023437,1110.177749633789,-3.8953497314453216,0,48.214178926778565,1086.5784973144532,14.278652539050976,1,1040.8960510253905,0.03,-0.0024308480305429425,-0.0024308480305429425,0.02859511072413201
2004-08-24,1095.6800537109375,1100.93994140625,1092.8199462890625,1096.18994140625,1092500000,0.0,0.0,1105.7003979492188,1110.3996490478517,-4.699251098632885,0,48.90795674440102,1086.6464965820312,14.32318557714273,0,1041.3804443359375,0.03,0.000465361848639656,0.000465361848639656,0.01589366633572764
2004-08-25,1096.18994140625,1106.2900390625,1093.239990234375,1104.9599609375,1192200000,0.0,0.0,1105.1593969726562,1110.6341986083985,-5.474801635742324,0,61.827221092823855,1087.1234924316407,14.782237917283949,1,1049.711962890625,0.03,0.008000456125331068,0.0,0.027114883774551624
2004-08-26,1104.9599609375,1106.780029296875,1102.4599609375,1105.0899658203125,1023600000,0.0,0.0,1104.5899951171875,1110.8935986328124,-6.3036035156249,0,73.91807550572648,1087.3564880371093,15.037532784972614,1,1049.835467529297,0.03,0.00011765574084887653,0.00011765574084887653,0.03937058408859717
2004-08-27,1105.0899658203125,1109.6800537109375,1104.6199951171875,1107.77001953125,845400000,0.0,0.0,1104.10439453125,1111.1968988037108,-7.092504272460928,0,74.34488056991201,1087.6589904785155,15.398210648178072,1,1052.3815185546875,0.03,0.0024251905218848346,0.0024251905218848346,0.040354966878914045
2004-08-30,1107.77001953125,1107.77001953125,1099.1500244140625,1099.1500244140625,843100000,0.0,0.0,1103.3869946289062,1111.459799194336,-8.072804565429806,0,62.233830040353425,1087.2854919433594,14.99952117311621,0,1044.1925231933594,0.03,-0.007781394120807694,-0.007781394120807694,0.018353863676950022
2004-08-31,1099.1500244140625,1104.239990234375,1094.719970703125,1104.239990234375,1138200000,0.0,0.0,1102.8657934570313,1111.6883489990234,-8.822555541992188,0,66.9284429685026,1087.5129943847655,15.230296281525971,1,1049.027990722656,0.03,0.004630819912892159,0.0,0.02082816106948715
2004-09-01,1104.239990234375,1109.239990234375,1099.1800537109375,1105.9100341796875,1142100000,0.0,0.0,1102.2957934570313,1111.9258489990234,-9.630055541992078,0,79.17695184782772,1087.8769958496093,15.592659847222189,0,1050.6145324707031,0.03,0.0015123921974227184,0.0015123921974227184,0.009806687366725741
2004-09-02,1105.9100341796875,1119.1099853515625,1105.5999755859375,1118.31005859375,1118400000,0.0,0.0,1101.7807934570312,1112.2656494140624,-10.484855957031186,0,81.86258689717131,1089.757501220703,16.895071080956416,1,1062.3945556640624,0.03,0.011212507374761538,0.0,0.02481610532123346
2004-09-03,1118.31005859375,1120.800048828125,1113.5699462890625,1113.6300048828125,924170000,0.0,0.0,1101.2403930664063,1112.6156494140625,-11.375256347656205,0,73.13452257416284,1092.2405029296874,16.551385473804768,0,1057.948504638672,0.03,-0.004184933932207091,-0.004184933932207091,0.013911803738807071
2004-09-07,1113.6300048828125,1124.0799560546875,1113.6300048828125,1121.300048828125,1214400000,0.0,0.0,1100.97779296875,1113.0513995361327,-12.07360656738274,0,74.92759727482905,1095.0445068359375,16.483034577596566,1,1065.2350463867188,0.03,0.006887425726392449,0.0,0.02338273388332257
2004-09-08,1121.300048828125,1123.050048828125,1116.27001953125,1116.27001953125,1246300000,0.0,0.0,1100.6361938476562,1113.4205499267578,-12.784356079101599,0,64.86330311676116,1096.906005859375,16.68152772415214,0,1060.4565185546874,0.03,-0.00448589055367643,-0.00448589055367643,0.01831806456756957
2004-09-09,1116.27001953125,1121.300048828125,1113.6199951171875,1118.3800048828125,1371300000,0.0,0.0,1100.279794921875,1113.8441998291016,-13.564404907226617,0,69.63124716449212,1099.0355041503906,16.562079862213988,0,1062.4610046386717,0.03,0.0018902105356628507,0.0,0.012145276226956048
2004-09-10,1118.3800048828125,1125.260009765625,1114.3900146484375,1123.9200439453125,1261200000,0.0,0.0,1099.941396484375,1114.2873999023439,-14.34600341796886,0,68.92115028164486,1102.0700073242188,15.15670409654458,0,1067.7240417480468,0.03,0.004953628496854767,0.0,0.0170394073852822
2004-09-13,1123.9200439453125,1129.780029296875,1123.3499755859375,1125.8199462890625,1299800000,0.0,0.0,1099.8789965820313,1114.6560998535156,-14.777103271484293,0,72.55978334362767,1105.1210021972656,13.285580435313113,0,1069.5289489746094,0.03,0.0016904248251332632,0.0,0.01629392964204812
2004-09-14,1125.8199462890625,1129.4599609375,1124.719970703125,1128.3299560546875,1204500000,0.0,0.0,1099.9379956054688,1115.0282995605469,-15.09030395507807,0,73.35751076540379,1107.5705017089845,12.78901471018336,1,1071.913458251953,0.03,0.002229494844089963,0.0,0.026547724143644924
2004-09-15,1128.3299560546875,1128.3299560546875,1119.8199462890625,1120.3699951171875,1256000000,0.0,0.0,1100.0211962890626,1115.3378997802733,-15.316703491210774,0,61.33255532115445,1109.5035034179687,11.5347269679157,0,1064.351495361328,0.03,-0.007054639376351202,-0.007054639376351202,0.014607336290536788
2004-09-16,1120.3699951171875,1126.06005859375,1120.3699951171875,1123.5,1113900000,0.0,0.0,1100.1245971679687,1115.6644000244141,-15.539802856445476,0,62.9666185768746,1110.9200012207032,11.420833073763141,0,1067.325,0.03,0.002793724302198042,0.0,0.015905422029523386
2004-09-17,1123.5,1130.1400146484375,1123.5,1128.550048828125,1422600000,0.0,0.0,1100.5133984375,1115.9565502929688,-15.443151855468841,0,64.16303085365894,1112.7860046386718,11.078085100030437,0,1072.1225463867188,0.03,0.004494925525700966,0.0,0.009156664697491435
2004-09-20,1128.550048828125,1128.550048828125,1120.3399658203125,1122.199951171875,1197600000,0.0,0.0,1100.7011962890624,1116.2344500732422,-15.533253784179806,0,66.21174474690531,1113.9785034179688,10.720216533391046,0,1066.0899536132813,0.03,-0.0056267754033982875,-0.0,0.007695505914430134
2004-09-21,1122.199951171875,1131.5400390625,1122.199951171875,1129.300048828125,1325000000,0.0,0.0,1101.0001977539061,1116.557300415039,-15.55710266113283,0,67.14086280429765,1115.6595031738282,10.328649721766219,0,1072.8350463867187,0.03,0.006326945255019423,0.0,0.007134575627960382
2004-09-22,1129.300048828125,1129.300048828125,1112.6700439453125,1113.56005859375,1379900000,0.0,0.0,1100.9685986328125,1116.7765008544923,-15.807902221679797,0,54.38797701719229,1116.528009033203,9.282685863567535,0,1057.8820556640624,0.03,-0.013937828348372427,-0.0,-0.002427693022372779
2004-09-23,1113.56005859375,1113.6099853515625,1108.050048828125,1108.3599853515625,1286300000,0.0,0.0,1100.9063989257813,1117.01080078125,-16.104401855468723,0,43.77889750991044,1116.6980102539062,9.088789351985103,0,1052.9419860839844,0.03,-0.0046697734909371125,-0.0,-0.008959405110519625
2004-09-24,1108.3599853515625,1113.81005859375,1108.3599853515625,1110.1099853515625,1255400000,0.0,0.0,1100.9747998046876,1117.2148504638672,-16.240050659179587,0,47.715468203842725,1116.9490112304688,8.816584529490354,0,1054.6044860839843,0.03,0.001578909400491213,0.0,-0.012287403065855407
2004-09-27,1110.1099853515625,1110.1099853515625,1103.239990234375,1103.52001953125,1263500000,0.0,0.0,1101.0173999023436,1117.4315502929687,-16.414150390625082,0,38.296484140222994,1116.7365112304688,9.096245312709106,0,1048.3440185546874,0.03,-0.005936317939006286,-0.0,-0.019807720436396337
2004-09-28,1103.52001953125,1111.77001953125,1101.2900390625,1110.06005859375,1396600000,0.0,0.0,1101.2006005859375,1117.686600341797,-16.48599975585944,0,45.99203322849633,1117.2820129394531,8.27625314399842,0,1054.5570556640625,0.03,0.005926525071360267,0.0,-0.016191981222248075
2004-09-29,1110.06005859375,1114.800048828125,1107.4200439453125,1114.800048828125,1402900000,0.0,0.0,1101.3232006835938,1117.90455078125,-16.58135009765624,0,47.765326944852106,1117.8100158691407,7.718470681977404,0,1059.0600463867188,0.03,0.0042700304345510975,0.0,-0.004971523972738923
2004-09-30,1114.800048828125,1116.31005859375,1109.6800537109375,1114.5799560546875,1748000000,0.0,0.0,1101.7371997070313,1118.1067504882812,-16.369550781249927,0,43.75497877897486,1118.2435119628906,7.243822590143816,0,1058.850958251953,0.03,-0.0001974280263701278,-0.0,-0.007939513970015577
2004-10-01,1114.5799560546875,1131.6400146484375,1114.5799560546875,1131.5,1582200000,0.0,0.0,1102.430400390625,1118.4240502929688,-15.993649902343805,0,53.16259880784889,1118.903009033203,7.827137903813821,0,1074.925,0.03,0.015180646173832857,0.0,0.00261393030370094
2004-10-04,1131.5,1140.1300048828125,1131.5,1135.1700439453125,1534000000,0.0,0.0,1103.4098022460937,1118.7242504882813,-15.31444824218761,0,53.75992420297713,1119.9800109863281,8.51509759953397,0,1078.4115417480468,0.03,0.0032435209415047073,0.0,0.011557737780948374
2004-10-05,1135.1700439453125,1137.8699951171875,1132.030029296875,1134.47998046875,1418400000,0.0,0.0,1104.4180029296874,1119.0142504882813,-14.59624755859386,0,58.42985561404507,1120.6390075683594,9.111738931172543,0,1077.7559814453125,0.03,-0.0006078943681108173,-0.0,0.004586851515680168
2004-10-06,1134.47998046875,1142.050048828125,1132.93994140625,1142.050048828125,1416700000,0.0,0.0,1105.3624047851563,1119.2786004638672,-13.916195678710892,0,60.524179809021476,1121.9280090332031,10.217544448227944,1,1084.9475463867186,0.03,0.00667272097322269,0.0,0.025584601400263418
2004-10-07,1142.050048828125,1142.050048828125,1130.5,1130.6500244140625,1447500000,0.0,0.0,1106.0670043945313,1119.488550415039,-13.421546020507776,0,51.11132644689497,1122.5415100097657,10.360663528758295,1,1074.1175231933594,0.03,-0.00998207077330826,-0.00998207077330826,0.020110829836057054
2004-10-08,1130.6500244140625,1132.9200439453125,1120.18994140625,1122.1400146484375,1291600000,0.0,0.0,1106.5012036132812,1119.63455078125,-13.13334716796885,0,49.96898995678804,1122.4525085449218,10.355842601783898,0,1066.0330139160155,0.03,-0.0075266524405155355,-0.0075266524405155355,0.01083679045825825
2004-10-11,1122.1400146484375,1126.199951171875,1122.1400146484375,1124.3900146484375,943800000,0.0,0.0,1106.9546044921874,1119.776400756836,-12.821796264648583,0,47.32540990255962,1122.3810119628906,10.336287895160458,0,1068.1705139160156,0.03,0.002005097377001386,0.0,0.018912203446977527
2004-10-12,1124.3900146484375,1124.3900146484375,1115.77001953125,1121.8399658203125,1320100000,0.0,0.0,1107.25900390625,1119.915400390625,-12.656396484375136,0,55.26708547201019,1122.0565124511718,10.241131973926226,0,1065.7479675292968,0.03,-0.0022679397672544788,-0.0,0.010611954853583017
2004-10-13,1121.8399658203125,1127.010009765625,1109.6300048828125,1113.6500244140625,1546200000,0.0,0.0,1107.5382055664063,1120.0042004394531,-12.465994873046839,0,53.24182959598317,1121.7205139160155,10.40825001249078,0,1057.9675231933593,0.03,-0.007300454303445503,-0.0,-0.0010315970251987272
2004-10-14,1113.6500244140625,1114.9599609375,1102.06005859375,1103.2900390625,1489500000,0.0,0.0,1107.63140625,1119.9732507324218,-12.34184448242172,0,46.21955527045517,1120.7100158691405,11.178916727190915,0,1048.125537109375,0.03,-0.00930272987423797,-0.0,-0.010129302012706898
2004-10-15,1103.2900390625,1113.1700439453125,1102.1400146484375,1108.199951171875,1645100000,0.0,0.0,1108.18140625,1119.966050415039,-11.784644165039026,0,52.64342391589144,1119.6925109863282,11.352543612212845,-1,1052.789953613281,0.03,0.004450246023744775,0.0,-0.020592177488400365
2004-10-18,1108.199951171875,1114.4599609375,1103.3299560546875,1114.02001953125,1373300000,0.0,0.0,1109.1824072265624,1119.9765502929688,-10.794143066406377,0,52.255095514834686,1119.283514404297,11.404682837414326,0,1058.3190185546875,0.03,0.005251821526630174,-0.005251821526630174,-0.018631591387449853
2004-10-19,1114.02001953125,1117.9599609375,1103.1500244140625,1103.22998046875,1737500000,0.0,0.0,1109.942607421875,1119.9503002929687,-10.007692871093695,0,43.83589439428112,1117.9800109863281,11.685960061366162,-1,1048.0684814453125,0.03,-0.009685677881300703,-0.0,-0.02754566015972182
2004-10-20,1103.22998046875,1104.0899658203125,1094.25,1103.6600341796875,1685700000,0.0,0.0,1110.4350073242188,1119.8575006103515,-9.422493286132749,0,44.195254768721234,1117.485009765625,12.085870003266196,-1,1048.477032470703,0.03,0.00038981329237874895,-0.00038981329237874895,-0.03361500197634082
2004-10-21,1103.6600341796875,1108.8699951171875,1098.469970703125,1106.489990234375,1673000000,0.0,0.0,1111.0490063476564,1119.7716003417968,-8.722593994140425,0,34.36292198633525,1117.3915100097656,12.167139439857003,-1,1051.1654907226562,0.03,0.0025641555977795605,-0.0025641555977795605,-0.021368269276965668
2004-10-22,1106.489990234375,1108.1400146484375,1095.469970703125,1095.739990234375,1469600000,0.0,0.0,1111.6992065429688,1119.6186505126952,-7.919443969726444,0,27.352110108467784,1116.6730102539063,13.014544960567896,-1,1040.9529907226563,0.03,-0.009715406460859999,0.009715406460859999,-0.023526497646849887
2004-10-25,1095.739990234375,1096.81005859375,1090.2900390625,1094.800048828125,1380500000,0.0,0.0,1112.2992065429687,1119.4330505371095,-7.133843994140761,0,27.273820477038768,1116.23701171875,13.610778647072449,-1,1040.0600463867188,0.03,-0.0008578142758566276,0.0008578142758566276,-0.026316460867508162
2004-10-26,1094.81005859375,1111.0999755859375,1094.81005859375,1111.0899658203125,1685400000,0.0,0.0,1112.9342065429687,1119.3792004394531,-6.444993896484448,0,33.878298234796816,1116.288507080078,13.5881080134914,0,1055.5354675292967,0.03,0.01487935354919312,-0.01487935354919312,-0.009582471945665971
2004-10-27,1111.0899658203125,1126.2900390625,1107.4300537109375,1125.4000244140625,1741900000,0.0,0.0,1113.8080078125,1119.3700506591797,-5.5620428466797875,0,47.34660687977059,1116.818505859375,13.73294765456701,0,1069.1300231933594,0.03,0.012879297837223191,0.0,0.010550890982274463
2004-10-28,1125.3399658203125,1130.6700439453125,1120.5999755859375,1127.43994140625,1628200000,0.0,0.0,1114.4534057617188,1119.4011505126953,-4.947744750976426,0,52.86606964858845,1117.4615051269532,13.922375026260013,1,1071.0679443359375,0.03,0.0018126150239330396,0.0,0.021888987925850367
2004-10-29,1127.43994140625,1131.4000244140625,1124.6199951171875,1130.199951171875,1500800000,0.0,0.0,1115.2328051757813,1119.3995501708985,-4.166744995117142,0,53.12463481917887,1117.396502685547,13.856258635409384,0,1073.6899536132812,0.03,0.0024480326306184352,0.0024480326306184352,0.01985201314684759
2004-11-01,1130.199951171875,1133.4100341796875,1127.5999755859375,1130.510009765625,1395900000,0.0,0.0,1115.876005859375,1119.391849975586,-3.5158441162109284,0,54.77794416212922,1117.1635009765625,13.578042776472548,0,1073.9845092773437,0.03,0.00027433959223621684,0.0,0.014802238689851865
2004-11-02,1130.510009765625,1140.47998046875,1128.1199951171875,1130.56005859375,1659000000,0.0,0.0,1116.5736059570313,1119.3455004882812,-2.7718945312499272,0,60.23734179553842,1116.9675048828126,13.34115254187624,1,1074.0320556640625,0.03,4.427101723347704e-05,0.0,0.024772784105620227
2004-11-03,1130.5400390625,1147.5699462890625,1130.5400390625,1143.199951171875,1767500000,0.0,0.0,1117.5138061523437,1119.3676501464843,-1.8538439941405613,0,73.51241416805945,1117.025,13.456913280104134,1,1086.039953613281,0.03,0.011180204432347685,0.011180204432347685,0.03582617451720638
2004-11-04,1143.199951171875,1161.6700439453125,1142.3399658203125,1161.6700439453125,1782700000,0.0,0.0,1118.6480078125,1119.437900390625,-0.7898925781248636,0,77.16146682722776,1118.5760009765625,16.543576211654862,1,1103.5865417480468,0.03,0.016156484921560743,0.016156484921560743,0.049869455845009014
2004-11-05,1161.6700439453125,1170.8699951171875,1160.6600341796875,1166.1700439453125,1724400000,0.0,0.0,1119.869609375,1119.5490509033202,0.32055847167976026,1,76.85101033908425,1120.7775024414063,19.675882809338525,1,1107.8615417480469,0.03,0.0038737333578102717,0.0038737333578102717,0.06427624649883668
